longitude,latitude,sqft_living,population,price,ocean_proximity,yr_changed,bedrooms
-122.27,37.78,1408,718,207900,1,1971,1.0
-122.27,37.78,1222,630,215300,1,1971,1.0
-122.27,37.78,1169,723,212900,1,1978,1.0
-122.27,37.78,2020,959,292700,1,2010,2.0
-122.28,37.79,4145,3668,275000,1,1993,3.0
-122.3,37.77,2038,2037,200000,1,1981,1.0
-122.28,37.78,5154,3741,173400,1,1994,
-122.29,37.78,1241,821,102200,1,1981,1.0
-122.28,37.77,1468,870,220800,1,1971,1.0
-122.28,37.77,3997,1901,242800,1,1996,4.0
-122.29,37.76,2873,1243,265400,1,2005,3.0
-122.28,37.78,1487,730,219000,1,1973,1.0
-122.26,37.77,1670,793,282100,1,1971,1.0
-122.27,37.77,2252,1033,372000,1,1971,1.0
-122.27,37.77,1731,872,225800,1,1971,1.0
-122.27,37.77,1710,849,220800,1,1971,1.0
-122.27,37.77,2388,1121,234500,1,1971,2.0
-122.25,37.77,2156,872,254200,1,1971,1.0
-122.26,37.77,1565,637,351800,1,1971,1.0
-122.26,37.77,1704,663,275000,1,1971,1.0
-122.26,37.77,1210,411,405400,1,1971,1.0
-122.26,37.77,2097,915,228100,1,1971,1.0
-122.26,37.77,1848,921,234000,1,1971,1.0
-122.24,37.77,955,585,162500,1,1980,1.0
-122.25,37.77,4329,2086,243400,1,1980,4.0
-122.23,37.76,3011,1303,273800,1,1971,2.0
-122.23,37.76,1049,374,248500,1,1971,1.0
-122.24,37.76,2504,979,244000,1,1971,2.0
-122.24,37.76,1846,827,240900,1,1971,1.0
-122.23,37.76,1705,658,306300,1,1971,1.0
-122.23,37.75,1542,654,240000,1,1973,1.0
-122.24,37.75,891,384,247100,1,1978,
-122.24,37.75,4051,1499,286600,1,1996,3.0
-122.24,37.76,2646,1128,266700,1,1971,2.0
-122.24,37.76,2428,1110,229800,1,1974,2.0
-122.24,37.76,2567,1119,229300,1,1971,1.0
-122.24,37.73,7031,2930,228400,1,2002,4.0
-122.25,37.74,1914,897,206200,1,1998,1.0
-122.24,37.72,18634,7427,350700,1,2018,11.0
-122.27,37.73,5785,2973,231000,1,1992,5.0
-122.25,37.76,2876,1340,252900,1,1971,2.0
-122.27,37.74,6909,2974,353900,1,1995,6.0
-122.27,37.77,5679,2690,291700,1,2000,5.0
-122.28,37.75,1156,583,100000,1,2003,1.0
-122.06,37.77,14316,5781,341600,1,2011,8.0
-122.06,37.73,3596,1738,412500,1,2018,1.0
-122.06,37.71,3541,1478,248600,1,1987,2.0
-122.07,37.71,1808,746,254900,1,1983,1.0
-122.07,37.71,2879,1235,241500,1,1987,1.0
-122.07,37.72,3204,1411,295200,1,1997,1.0
-122.08,37.72,3866,1368,340400,1,1992,2.0
-122.08,37.72,2476,1048,274700,1,1991,1.0
-122.08,37.71,2211,1004,238600,1,1988,1.0
-122.09,37.71,2663,1086,266400,1,1988,1.0
-122.1,37.72,2599,922,330200,1,1993,1.0
-122.11,37.71,4569,1950,206800,1,1987,3.0
-122.1,37.7,2973,1413,209200,1,1998,2.0
-122.1,37.69,3115,1444,195800,1,1993,2.0
-122.09,37.71,1843,749,253500,1,1992,1.0
-122.09,37.7,2053,867,241800,1,1992,1.0
-122.1,37.71,6740,2723,252500,1,1996,4.0
-122.09,37.7,1751,731,263900,1,1993,1.0
-122.08,37.71,1663,781,227000,1,1985,1.0
-122.08,37.71,3716,1784,220900,1,1985,2.0
-122.08,37.7,2718,1156,259300,1,1991,1.0
-122.07,37.7,1420,645,232500,1,1984,1.0
-122.06,37.7,1893,821,231600,1,1986,1.0
-122.06,37.7,3906,1912,209400,1,1990,3.0
-122.07,37.7,3400,1487,223200,1,1991,2.0
-122.08,37.7,3402,1645,209900,1,1998,3.0
-122.09,37.7,4413,2239,208200,1,1990,4.0
-122.07,37.69,2304,1021,203800,1,1994,2.0
-122.08,37.69,2350,1105,195700,1,1987,1.0
-122.07,37.69,5914,2999,190500,1,1992,5.0
-122.08,37.69,1575,740,181000,1,1980,1.0
-122.08,37.69,1414,629,184900,1,1981,1.0
-122.08,37.68,848,314,190800,1,1986,1.0
-122.08,37.68,3051,1479,242200,1,2008,2.0
-122.09,37.69,4296,1732,188300,1,2003,3.0
-122.15,37.74,2898,1338,183500,1,1971,2.0
-122.14,37.74,1071,440,204200,1,1971,1.0
-122.14,37.73,2619,922,251900,1,1972,1.0
-122.15,37.74,1494,611,187500,1,1974,1.0
-122.16,37.73,2260,994,198200,1,1971,1.0
-122.15,37.74,1394,545,219000,1,1971,1.0
-122.15,37.73,1028,317,275000,1,1971,1.0
-122.15,37.73,3758,1573,245400,1,1978,3.0
-122.17,37.73,2163,925,177500,1,1977,1.0
-122.16,37.73,1699,768,171600,1,1974,1.0
-122.17,37.73,1555,620,183300,1,1971,1.0
-122.16,37.73,1114,425,175000,1,1971,1.0
-122.18,37.72,1498,1003,156700,1,1978,1.0
-122.18,37.71,726,519,157500,1,1978,1.0
-122.17,37.71,890,481,179800,1,1985,1.0
-122.18,37.7,2639,1209,205500,1,1987,2.0
-122.18,37.7,2562,1398,178900,1,1988,2.0
-122.19,37.71,361,158,262500,1,1987,1.0
-122.17,37.72,3008,1817,165000,1,1981,2.0
-122.17,37.72,1369,766,159700,1,1977,1.0
-122.17,37.72,1692,814,158300,1,2018,1.0
-122.16,37.72,1007,618,144800,1,1985,1.0
-122.17,37.72,3783,2139,166300,1,1980,3.0
-122.16,37.71,1507,632,191000,1,1986,1.0
-122.16,37.71,666,366,175000,1,1987,1.0
-122.16,37.72,2229,877,137500,1,2013,2.0
-122.15,37.73,2215,830,141700,1,1995,2.0
-122.15,37.72,1616,739,210900,1,1992,1.0
-122.15,37.72,1190,540,198300,1,1976,1.0
-122.15,37.72,4169,2024,157400,1,1994,4.0
-122.14,37.73,2024,823,264700,1,1971,1.0
-122.14,37.73,1723,711,218400,1,1985,1.0
-122.14,37.73,2264,931,235100,1,1980,1.0
-122.13,37.73,1996,686,341800,1,1990,1.0
-122.13,37.72,2862,1030,367300,1,1997,1.0
-122.13,37.72,2183,976,243500,1,1988,1.0
-122.12,37.71,1037,552,167900,1,1988,1.0
-122.13,37.72,1134,340,371200,1,1998,1.0
-122.14,37.72,786,288,218900,1,1984,1.0
-122.14,37.72,1397,555,202700,1,1978,1.0
-122.13,37.72,2315,1006,186200,1,1978,1.0
-122.13,37.71,1613,776,188900,1,1979,1.0
-122.13,37.71,1421,609,180000,1,1979,1.0
-122.15,37.71,5778,2441,202700,1,2005,6.0
-122.14,37.71,3094,1364,181700,1,1996,3.0
-122.14,37.71,3905,2197,166800,1,2005,4.0
-122.13,37.7,3046,1333,183700,1,1980,2.0
-122.13,37.7,3516,1810,218000,1,2004,2.0
-122.15,37.71,998,531,191500,1,1987,1.0
-122.15,37.7,1464,672,194700,1,1987,1.0
-122.14,37.7,1463,695,187200,1,2006,1.0
-122.13,37.7,4124,2162,223100,1,2002,4.0
-122.13,37.69,2380,1216,271300,1,2006,3.0
-122.14,37.7,1266,606,194100,1,1987,1.0
-122.16,37.7,2239,1203,190400,1,1987,1.0
-122.14,37.69,1571,874,189100,1,1985,1.0
-122.15,37.69,1246,637,184600,1,1985,1.0
-122.15,37.69,1501,703,197300,1,1987,1.0
-122.15,37.7,1468,733,192600,1,1987,1.0
-122.16,37.69,1118,625,192200,1,1987,1.0
-122.16,37.7,1097,568,194600,1,1987,1.0
-122.16,37.7,1719,836,193500,1,1987,1.0
-122.17,37.7,1755,952,202600,1,1999,1.0
-122.16,37.68,1687,568,83300,1,2007,1.0
-122.17,37.69,2262,1125,212600,1,1999,1.0
-122.18,37.68,2087,840,187800,1,2018,1.0
-122.16,37.69,1480,796,205700,1,1987,1.0
-122.15,37.69,1545,863,192900,1,1987,1.0
-122.15,37.68,2632,1349,205200,1,1988,1.0
-122.15,37.68,2261,929,213400,1,1993,1.0
-122.15,37.69,1670,957,183600,1,1984,1.0
-122.14,37.69,2141,1093,178400,1,1986,2.0
-122.14,37.68,3337,1489,219200,1,1996,2.0
-122.14,37.68,3184,1561,183100,1,1992,2.0
-122.1,37.69,2341,1256,157100,1,1979,2.0
-122.12,37.69,1197,695,157800,1,1993,1.0
-122.13,37.69,1131,560,161700,1,1989,1.0
-122.12,37.71,1164,632,152100,1,1985,1.0
-122.12,37.7,3495,1849,144900,1,1982,3.0
-122.12,37.7,2488,1287,179900,1,2006,2.0
-122.12,37.69,2681,1580,179100,1,1988,2.0
-122.12,37.7,2495,1571,159900,1,2004,2.0
-122.11,37.7,1689,828,161400,1,2000,1.0
-122.11,37.7,1298,835,170400,1,1994,1.0
-122.11,37.7,2693,1765,137500,1,2004,3.0
-122.1,37.69,746,387,178400,1,1982,
-122.11,37.69,2444,1562,155200,1,1986,2.0
-122.11,37.69,1472,768,160900,1,1981,1.0
-122.12,37.69,2227,1140,167300,1,2013,2.0
-122.03,37.69,200,83,340000,1,2003,1.0
-121.97,37.64,1283,485,431000,0,1991,1.0
-122.02,37.63,2445,1189,301100,1,2017,2.0
-122.04,37.63,1307,586,241900,1,2002,1.0
-122.05,37.63,3785,2240,162500,1,2018,3.0
-122.04,37.66,2031,867,299200,1,2013,1.0
-122.04,37.65,8299,3827,315500,1,2013,5.0
-122.05,37.68,7518,3827,216800,1,2000,5.0
-122.07,37.68,1815,1280,218100,1,1987,1.0
-122.06,37.68,5367,2667,170300,1,1993,4.0
-122.08,37.68,1167,253,275000,1,1997,1.0
-122.08,37.68,2607,1401,184100,1,1997,2.0
-122.08,37.67,493,233,160000,1,1994,1.0
-122.09,37.67,1252,673,175000,1,1975,1.0
-122.09,37.68,1382,704,197500,1,1982,1.0
-122.09,37.69,500,273,150000,1,1980,1.0
-122.09,37.68,2333,1120,205600,1,1994,2.0
-122.09,37.68,1834,1105,170300,1,1982,1.0
-122.09,37.68,1415,569,190900,1,1980,1.0
-122.1,37.68,1352,691,196900,1,1986,1.0
-122.1,37.68,2116,1109,174000,1,1986,2.0
-122.11,37.68,1976,1197,170200,1,1986,1.0
-122.1,37.68,1779,1061,180900,1,1985,1.0
-122.1,37.67,3659,2479,150500,1,1989,3.0
-122.1,37.68,1892,1162,167100,1,1992,1.0
-122.12,37.68,1958,1146,148900,1,1988,1.0
-122.12,37.68,1553,724,196400,1,1983,1.0
-122.12,37.68,2412,975,191100,1,1986,1.0
-122.11,37.67,2110,952,187500,1,1987,1.0
-122.12,37.68,2179,1159,180600,1,1978,1.0
-122.13,37.68,2457,1129,182800,1,1978,1.0
-122.13,37.68,2147,1175,179300,1,1979,1.0
-122.13,37.68,1676,924,179400,1,1980,1.0
-122.14,37.68,2976,1424,210300,1,1988,2.0
-122.14,37.67,3036,1366,192300,1,1989,2.0
-122.15,37.67,2472,1171,198100,1,1988,1.0
-122.14,37.67,1487,641,196200,1,1987,1.0
-122.13,37.67,2012,880,181600,1,1985,1.0
-122.14,37.67,3342,1635,186900,1,1986,
-122.14,37.67,3156,1495,188300,1,1986,2.0
-122.13,37.67,1748,914,184000,1,1983,1.0
-122.12,37.67,3429,1798,184700,1,1990,2.0
-122.13,37.67,3592,1625,179900,1,1981,2.0
-122.11,37.67,1035,599,167200,1,1985,1.0
-122.11,37.67,3028,2037,165400,1,1991,3.0
-122.09,37.67,2431,1854,154000,1,1990,2.0
-122.09,37.67,2069,1408,153500,1,1984,2.0
-122.09,37.66,1340,766,135400,1,1983,1.0
-122.09,37.66,1160,725,158300,1,1984,1.0
-122.05,37.68,2015,1019,240700,1,1991,1.0
-122.06,37.67,3882,1830,180700,1,2001,3.0
-122.07,37.67,3239,1469,230600,1,1996,2.0
-122.07,37.67,2932,1198,210800,1,1995,2.0
-122.07,37.67,2104,1039,165300,1,1985,1.0
-122.04,37.67,1694,690,254200,1,1994,1.0
-122.04,37.67,3000,1155,332600,1,2005,1.0
-122.04,37.66,2419,1066,350000,1,2000,1.0
-122.07,37.66,2280,1255,161200,1,1995,2.0
-122.07,37.66,5031,2461,179300,1,2002,4.0
-122.08,37.66,1547,1063,154300,1,1990,1.0
-122.07,37.65,3300,2181,161800,1,1992,3.0
-122.08,37.65,5018,3069,161900,1,2006,5.0
-122.08,37.65,1813,1093,165400,1,1988,1.0
-122.08,37.66,1997,1349,166600,1,1986,1.0
-122.1,37.66,901,599,149700,1,1986,1.0
-122.1,37.66,686,480,162100,1,1988,1.0
-122.1,37.66,1954,1293,152600,1,1990,1.0
-122.09,37.65,2630,1414,195200,1,1996,2.0
-122.09,37.65,1130,543,190600,1,1988,1.0
-122.09,37.65,1184,572,193800,1,1988,1.0
-122.1,37.66,656,342,200600,1,1989,1.0
-122.11,37.66,2544,2332,150000,1,1994,2.0
-122.1,37.66,1305,768,185300,1,1987,1.0
-122.11,37.66,1755,913,172700,1,1987,1.0
-122.11,37.66,2843,1726,174100,1,1988,2.0
-122.1,37.65,2538,1185,194400,1,1998,1.0
-122.1,37.64,1784,735,206700,1,1995,1.0
-122.1,37.65,1797,796,204500,1,1992,1.0
-122.1,37.65,410,252,175000,1,1987,1.0
-122.12,37.65,162,86,137500,1,1997,1.0
-122.1,37.63,9963,5613,187200,1,2005,8.0
-122.1,37.61,2361,1727,173600,1,1988,1.0
-122.13,37.66,862,407,163000,1,2004,1.0
-122.11,37.65,4335,2041,331600,1,2005,3.0
-122.11,37.64,1487,854,197600,1,1992,1.0
-122.11,37.64,3592,1907,197900,1,2015,3.0
-122.12,37.64,432,264,228100,1,1983,1.0
-122.09,37.63,1457,735,189500,1,1989,1.0
-122.09,37.64,1578,836,184200,1,1991,1.0
-122.1,37.63,2172,1377,180900,1,1994,1.0
-122.08,37.64,1340,789,172000,1,1987,1.0
-122.08,37.64,1116,662,177900,1,1987,1.0
-122.09,37.64,1885,853,173100,1,1987,1.0
-122.09,37.64,1180,664,172600,1,1987,1.0
-122.08,37.64,5267,4065,182100,1,1993,5.0
-122.08,37.64,1897,1109,179500,1,2000,1.0
-122.08,37.63,767,548,176000,1,1992,1.0
-122.08,37.63,691,431,192600,1,1990,1.0
-122.08,37.64,786,463,182700,1,1987,1.0
-122.07,37.64,5861,5436,134900,1,2001,6.0
-122.07,37.63,2784,2028,157600,1,1996,2.0
-122.07,37.64,4524,2426,190900,1,1998,3.0
-122.06,37.64,1468,1038,158200,1,1986,1.0
-122.06,37.64,1655,857,350000,1,2003,1.0
-122.06,37.65,1227,848,158200,1,1990,1.0
-122.06,37.64,1160,729,146100,1,1990,1.0
-122.04,37.63,952,369,226700,1,1990,1.0
-122.03,37.62,2072,1001,198700,1,1988,1.0
-122.03,37.62,2964,1472,221200,1,1991,2.0
-122.04,37.62,1032,453,208500,1,1988,1.0
-122.04,37.62,657,328,204200,1,1988,1.0
-122.04,37.62,1540,793,193200,1,1991,1.0
-122.03,37.62,1298,632,209500,1,1988,1.0
-122.03,37.61,1409,1002,164900,1,1987,1.0
-122.03,37.61,1383,808,161400,1,1986,1.0
-122.04,37.61,1151,727,187000,1,1987,1.0
-122.04,37.62,899,455,190400,1,1988,1.0
-122.08,37.63,1793,1534,156600,1,1986,1.0
-122.08,37.62,2485,1139,157300,1,2006,2.0
-122.07,37.63,1931,1175,168100,1,1988,1.0
-122.07,37.63,2329,1401,177600,1,1999,1.0
-122.06,37.63,6711,3388,208900,1,2011,5.0
-122.06,37.63,1939,841,169200,1,2000,1.0
-122.05,37.61,1642,705,163900,1,2007,1.0
-122.08,37.63,1619,1148,164700,1,1989,1.0
-122.08,37.63,517,391,156900,1,1988,1.0
-122.09,37.63,1570,992,168800,1,1987,1.0
-122.09,37.63,1213,790,174100,1,1988,1.0
-122.08,37.62,1826,1016,206500,1,1996,1.0
-122.08,37.61,2261,1039,203900,1,1997,1.0
-121.99,37.61,3666,2341,217000,0,2014,2.0
-122.02,37.6,1633,1382,159600,1,1987,1.0
-122.02,37.6,2155,1858,159800,1,1992,2.0
-122.02,37.6,1295,1156,154300,1,1991,1.0
-122.02,37.6,1295,1097,149600,1,1991,1.0
-122.03,37.61,1518,831,188600,1,1990,1.0
-122.04,37.6,3314,1873,238500,1,2006,2.0
-122.06,37.6,3009,1640,235300,1,2001,1.0
-122.08,37.61,2605,1568,261400,1,2017,1.0
-122.06,37.6,5159,3174,234400,1,2006,3.0
-122.06,37.6,1726,1186,231700,1,2005,1.0
-122.08,37.59,1816,1367,156300,1,2007,1.0
-122.07,37.59,2578,1680,222000,1,2010,2.0
-122.08,37.58,2576,1657,254400,1,2008,1.0
-122.07,37.58,1644,1033,244300,1,2007,1.0
-122.07,37.58,1606,1117,247000,1,2007,1.0
-122.08,37.58,3349,2003,236500,1,2007,2.0
-122.07,37.59,3475,2568,151400,1,2008,2.0
-122.07,37.58,1893,1461,213700,1,2007,1.0
-122.04,37.59,1727,1116,243600,1,2009,1.0
-122.05,37.59,6243,3163,212500,1,2008,5.0
-122.03,37.6,2077,1488,214700,1,1999,1.0
-122.02,37.59,1165,855,213200,1,2005,1.0
-122.03,37.59,4371,2530,256000,1,2007,3.0
-122.01,37.59,838,240,237500,1,2021,1.0
-122.02,37.58,3052,2097,178100,1,2008,3.0
-122.01,37.58,4313,2629,231800,1,2006,2.0
-122.09,37.6,385,295,147900,1,1987,1.0
-122.08,37.6,3046,2056,191700,1,2013,2.0
-121.97,37.57,4342,2172,247600,0,2002,3.0
-121.96,37.58,3575,1777,283500,0,2008,2.0
-121.98,37.58,4126,2079,216900,0,2003,4.0
-121.99,37.58,2878,1276,282500,0,1992,1.0
-122.0,37.58,4405,2071,295600,0,2017,2.0
-122.01,37.57,16199,8117,281800,1,2009,11.0
-122.04,37.58,14917,8012,269800,1,2009,10.0
-122.04,37.57,5719,3436,231200,1,2011,4.0
-122.07,37.57,8647,5019,318300,1,2015,5.0
-122.06,37.58,8112,4576,253400,1,2008,5.0
-122.05,37.57,10648,6075,278200,1,2016,7.0
-121.93,37.49,1150,648,300000,0,2018,1.0
-122.07,37.52,14014,7205,273500,1,2020,11.0
-122.02,37.56,4332,2461,223400,1,2000,3.0
-122.02,37.56,1716,914,214500,1,1988,1.0
-122.03,37.56,4981,2841,220200,1,1992,3.0
-122.03,37.56,8444,4446,240300,1,1999,5.0
-122.01,37.56,3028,1531,158000,1,2017,3.0
-122.01,37.55,2068,1434,224200,1,1997,2.0
-122.02,37.55,1325,909,177200,1,1990,1.0
-122.01,37.56,2563,1174,216100,1,1999,1.0
-121.99,37.56,5505,2641,269700,0,2005,4.0
-121.99,37.56,6462,3288,231200,0,2003,5.0
-121.96,37.55,3746,1606,162500,0,2019,3.0
-121.97,37.56,8918,4518,254000,0,2010,7.0
-121.97,37.54,1949,986,196200,0,1992,1.0
-121.97,37.55,4924,3080,189400,0,2006,4.0
-121.98,37.54,5133,3386,220800,0,2006,5.0
-121.99,37.55,6647,4649,213800,0,2007,8.0
-121.94,37.56,5674,2412,442900,0,2008,2.0
-121.95,37.55,10687,4552,333400,0,2002,6.0
-121.93,37.54,1354,596,352400,0,1998,1.0
-121.94,37.54,3715,1631,305300,0,1996,2.0
-121.94,37.53,2095,941,259600,0,1990,1.0
-121.95,37.54,3517,1724,248900,0,1994,2.0
-121.94,37.54,2537,1067,356000,0,1992,1.0
-121.96,37.54,5106,2738,236000,0,2009,4.0
-121.96,37.53,2215,1278,218800,0,2000,1.0
-121.96,37.53,2949,1538,228000,0,1995,2.0
-121.96,37.53,2375,1252,235900,0,2005,2.0
-121.97,37.54,2312,1344,203200,0,1995,1.0
-121.97,37.53,2277,1353,197000,0,1988,1.0
-121.97,37.53,2506,1273,236400,0,1997,1.0
-121.98,37.53,2829,1610,223200,0,1995,2.0
-121.98,37.53,3179,2142,222700,0,1997,2.0
-121.99,37.54,2332,1285,225000,0,1997,1.0
-121.99,37.54,3584,1673,240100,0,2005,2.0
-121.99,37.54,3046,1772,227900,0,1995,2.0
-121.99,37.55,2414,1106,268600,0,1995,1.0
-122.0,37.54,4133,2023,275100,0,1994,2.0
-122.01,37.55,2791,1276,256300,1,1989,1.0
-122.0,37.55,6103,3026,332400,0,1996,4.0
-122.01,37.54,2572,1128,287600,1,1991,1.0
-122.0,37.54,1910,852,298900,0,1997,1.0
-122.01,37.53,1890,889,287600,1,1996,1.0
-121.99,37.53,5405,2831,222200,0,1998,3.0
-121.97,37.52,3761,1776,232600,0,1997,2.0
-121.97,37.51,3333,1671,258300,0,1998,2.0
-121.97,37.52,4925,2530,230900,0,2000,3.0
-121.95,37.52,3994,2721,196900,0,1990,3.0
-121.96,37.51,5811,3215,223500,0,2001,4.0
-121.96,37.52,4211,2352,223900,0,1997,2.0
-121.93,37.53,5532,2855,243500,0,1996,3.0
-121.92,37.53,28258,12203,451100,0,2016,15.0
-121.89,37.49,4909,1981,500001,0,2014,2.0
-121.92,37.49,7441,3571,193100,0,2013,6.0
-121.92,37.48,4314,1972,264400,0,2000,2.0
-121.92,37.47,2016,1105,246900,0,1997,1.0
-121.91,37.47,5377,2759,337300,0,2010,2.0
-122.03,37.55,9167,4319,284800,1,2001,5.0
-122.03,37.55,3087,1597,217300,1,1997,2.0
-122.04,37.55,3170,1446,291700,1,2000,2.0
-122.04,37.54,2145,1285,223800,1,1997,1.0
-122.05,37.54,4209,2568,223100,1,1998,2.0
-122.05,37.55,4247,2357,211300,1,2000,3.0
-122.04,37.53,4458,2998,218500,1,1998,3.0
-122.04,37.5,407,307,156300,1,2006,1.0
-122.06,37.54,6483,3526,248200,1,2003,4.0
-122.03,37.54,1867,1213,186000,1,1988,1.0
-122.03,37.54,2918,1911,178200,1,2017,2.0
-122.04,37.53,2316,1524,190400,1,1989,1.0
-122.02,37.54,1240,719,210300,1,1992,1.0
-122.03,37.54,4458,3038,208000,1,2007,3.0
-122.03,37.53,1746,1268,183300,1,2005,1.0
-122.01,37.53,4572,2346,245700,1,2004,2.0
-122.02,37.53,4280,2216,242200,1,2002,2.0
-122.0,37.51,6352,3223,181700,0,2016,5.0
-121.92,37.72,7477,2937,299400,0,2019,6.0
-121.92,37.72,4638,2302,219500,0,2001,2.0
-121.91,37.71,4377,2038,231800,0,1998,2.0
-121.93,37.72,3816,1935,221300,0,1997,2.0
-121.93,37.72,2806,1453,213800,0,1997,1.0
-121.93,37.71,4822,2288,206000,0,1997,3.0
-121.94,37.71,6473,2484,271100,0,2008,4.0
-121.96,37.71,8072,3386,336500,0,2017,4.0
-121.92,37.64,1280,512,315600,0,1977,1.0
-121.93,37.66,3166,1081,500001,0,1999,1.0
-121.92,37.69,3742,1590,285400,0,2010,2.0
-121.9,37.66,7397,3126,323000,0,2005,4.0
-121.92,37.68,1655,706,291900,0,2000,1.0
-121.93,37.7,2456,793,225600,0,2020,2.0
-121.91,37.69,2179,926,259600,0,2000,1.0
-121.91,37.68,1804,831,262900,0,2003,1.0
-121.91,37.68,3631,1700,257300,0,2005,2.0
-121.91,37.69,2876,1395,259200,0,2005,1.0
-121.89,37.68,7490,3329,339700,0,2011,4.0
-121.88,37.68,2234,854,337200,0,2000,1.0
-121.89,37.68,1898,734,334100,0,2001,1.0
-121.88,37.67,4070,1543,311500,0,2007,2.0
-121.88,37.67,2244,937,296900,0,1998,1.0
-121.89,37.67,2948,1181,247900,0,2003,1.0
-121.89,37.67,2034,852,300400,0,2004,1.0
-121.9,37.67,2130,876,332400,0,2008,1.0
-121.9,37.67,9540,3926,389800,0,2016,5.0
-121.88,37.66,2702,1360,233000,0,1994,2.0
-121.87,37.66,522,161,238500,0,1984,1.0
-121.87,37.66,775,315,233300,0,1971,1.0
-121.89,37.66,1565,769,231300,0,2020,1.0
-121.88,37.64,1309,514,475800,0,2003,1.0
-121.87,37.57,5519,2444,393200,0,2010,3.0
-121.87,37.67,4337,1813,247200,0,2013,3.0
-121.87,37.67,1812,853,229400,0,1995,1.0
-121.85,37.68,4719,1895,282500,0,2019,2.0
-121.85,37.66,4236,1833,300600,0,2009,2.0
-121.86,37.66,3634,1699,293200,0,2001,2.0
-121.87,37.66,1569,583,278500,0,1996,1.0
-121.84,37.66,13182,4847,352900,0,2010,8.0
-121.85,37.72,228,83,400000,0,1980,1.0
-121.82,37.73,127,51,375000,0,1976,1.0
-121.86,37.7,9621,4389,313700,0,2010,5.0
-121.89,37.69,6159,2649,139300,0,2019,6.0
-121.77,37.65,4290,1952,327500,0,2007,2.0
-121.62,37.61,1786,771,430600,0,1997,1.0
-121.61,37.77,404,144,125000,0,1991,1.0
-121.72,37.7,1671,729,450000,0,2006,1.0
-121.73,37.71,5608,2595,200200,0,2011,4.0
-121.75,37.71,12070,5826,192400,0,2012,8.0
-121.77,37.74,494,254,418800,0,1998,1.0
-121.8,37.7,5533,2474,216800,0,2001,3.0
-121.8,37.69,3956,2222,215500,0,2006,2.0
-121.82,37.69,1906,802,227700,0,2011,1.0
-121.76,37.69,3433,1919,184400,0,1994,2.0
-121.77,37.68,1687,950,158400,0,1987,1.0
-121.78,37.69,2358,1157,174600,0,1989,1.0
-121.78,37.69,2853,1761,168400,0,1988,2.0
-121.79,37.69,6296,3200,188400,0,1998,4.0
-121.76,37.7,3980,1705,256700,0,2014,2.0
-121.75,37.69,2647,1422,183800,0,1997,2.0
-121.75,37.68,1755,702,183400,0,1988,1.0
-121.76,37.68,1864,1189,177500,0,1988,1.0
-121.76,37.68,1078,555,186900,0,1991,1.0
-121.73,37.68,20354,8768,238900,0,2006,13.0
-121.78,37.68,3112,1392,172500,0,2006,3.0
-121.77,37.68,495,277,179200,0,1979,1.0
-121.76,37.68,2157,929,204400,0,1971,1.0
-121.77,37.68,1501,629,209400,0,1982,1.0
-121.77,37.67,8068,3489,264200,0,2003,4.0
-121.76,37.67,3023,1225,350000,0,2017,2.0
-121.78,37.67,2211,1024,199800,0,1997,1.0
-121.79,37.67,2163,947,211000,0,1997,1.0
-121.78,37.67,1773,804,201100,0,1995,1.0
-121.78,37.66,1947,900,193000,0,1998,1.0
-121.79,37.66,14701,6693,245000,0,2001,8.0
-119.78,38.69,1364,338,117600,0,2006,1.0
-119.93,38.72,2061,573,97900,0,2008,1.0
-120.0,38.52,3045,202,140600,0,2007,2.0
-120.56,38.48,3545,946,120900,0,2009,2.0
-120.59,38.45,2944,1091,119000,0,2010,2.0
-120.55,38.46,1443,435,129200,0,2007,1.0
-120.55,38.45,2277,767,99100,0,2006,1.0
-120.55,38.43,1564,618,108900,0,2005,1.0
-120.25,38.55,4403,1103,111700,0,2008,3.0
-120.79,38.54,1133,495,68900,0,1989,1.0
-120.8,38.51,1001,369,96400,0,2000,1.0
-120.65,38.5,1783,638,116700,0,2013,1.0
-120.76,38.47,1521,607,123800,0,2006,1.0
-120.88,38.45,1374,657,97900,0,1998,1.0
-120.79,38.43,1391,546,129800,0,1983,1.0
-120.69,38.44,1473,597,121300,0,2010,1.0
-120.93,38.5,1248,529,107200,0,2008,1.0
-120.97,38.42,1748,4930,121900,0,2007,1.0
-120.87,38.37,3998,1614,113400,0,1995,3.0
-120.98,38.34,3471,1793,99100,0,1996,2.0
-120.88,38.32,2791,1187,103000,0,2005,1.0
-120.93,38.26,2084,834,114200,0,2010,1.0
-120.72,38.42,5654,2237,144100,0,2006,4.0
-120.77,38.38,4221,1737,128600,0,2008,3.0
-120.72,38.38,1787,806,157200,0,2014,1.0
-120.66,38.4,2144,985,118500,0,2005,1.0
-120.65,38.42,1538,730,116700,0,2000,1.0
-120.62,38.39,3750,1444,134800,0,2008,2.0
-120.69,38.36,3267,1252,109900,0,2004,2.0
-120.71,38.34,1257,559,144300,0,2007,1.0
-120.8,38.31,1341,533,123600,0,1986,1.0
-121.83,39.76,9831,4644,112600,0,2011,7.0
-121.82,39.76,6010,2710,107300,0,2000,4.0
-121.86,39.78,7653,3628,117800,0,2011,6.0
-121.85,39.77,5273,2446,89900,0,2006,4.0
-121.84,39.76,2351,1215,102300,0,2009,2.0
-121.86,39.76,7254,4030,87300,0,2004,7.0
