price,bedrooms,bathrooms,sqft_living,ocean_proximity,yr_changed,latitude,longitude
308000,3,1.0,1980,0,1932,47.3818,-122.225
750000,3,2.5,2400,0,2001,47.6734,-122.173
2250000,4,2.25,4760,0,1916,47.6415,-122.285
890000,4,3.25,3180,0,2005,47.4711,-122.084
288000,3,1.0,1190,0,1958,47.452,-122.177
190000,2,1.0,630,0,2005,47.4973,-122.221
515000,5,3.0,2530,0,2005,47.7546,-122.341
235000,4,1.5,1690,0,1930,47.4667,-122.215
275000,2,1.0,940,0,1951,47.5186,-122.374
727500,2,2.0,1240,0,1952,47.6221,-122.193
650000,4,2.5,3040,0,2003,47.683,-122.039
1600000,6,5.0,6050,0,2001,47.6033,-121.943
365000,4,1.0,1590,0,1944,47.7315,-122.305
662000,3,1.75,2500,0,1984,47.6917,-122.084
270500,3,2.5,1780,0,1978,47.3608,-122.056
200000,2,1.5,1360,0,1978,47.2852,-122.19
970000,4,3.25,4740,0,1987,47.5931,-122.071
160000,3,1.5,1010,0,1962,47.4097,-122.316
204000,3,1.0,1040,0,1971,47.3105,-122.021
358000,3,2.25,1610,0,1985,47.4296,-122.161
452000,4,1.75,1570,0,1979,47.7373,-122.197
595000,2,2.0,1510,0,1900,47.6582,-122.345
249000,3,2.0,1360,0,1994,47.3577,-122.16
346900,4,2.5,1970,0,1999,47.449,-122.205
2125000,3,2.5,5403,1,1976,47.4169,-122.348
280000,4,2.5,1560,0,2003,47.5025,-122.186
318888,4,1.75,2320,0,1973,47.3644,-122.28
530000,3,2.25,2120,0,1967,47.5896,-122.009
375000,3,2.25,2120,0,1983,47.3914,-122.169
910000,4,2.5,3350,0,1988,47.7197,-122.131
782000,4,2.5,2380,0,1991,47.5623,-122.116
259950,2,2.0,1070,0,2008,47.5213,-122.357
315000,4,2.75,2300,0,1979,47.4518,-122.16
215000,2,1.0,1320,0,1943,47.4949,-122.3
705000,3,1.75,2180,0,1946,47.5885,-122.248
1450000,3,3.0,4380,0,1952,47.6452,-122.411
451000,3,1.75,1790,0,1949,47.749,-122.305
261000,2,1.0,750,0,1943,47.4727,-122.198
396000,3,1.5,1300,0,1956,47.7403,-122.256
725000,4,2.5,2990,0,1999,47.5146,-122.117
1950000,7,3.5,4640,0,2003,47.5666,-122.231
238000,4,1.0,1400,0,1959,47.4339,-122.291
750000,6,1.75,2750,0,1973,47.6368,-122.097
331500,4,2.5,2050,0,1998,47.3628,-122.075
460000,4,3.0,2230,0,1978,47.52,-121.845
404950,4,2.25,2340,0,1982,47.2953,-122.083
880000,3,2.5,2870,0,2014,47.6935,-122.352
863000,4,2.5,4120,0,1997,47.6239,-122.023
638700,3,1.75,2080,0,1960,47.5846,-122.168
435000,3,2.5,1840,0,2008,47.6969,-122.026
260000,3,1.0,1180,0,1959,47.505,-122.259
671500,5,2.75,2160,0,1927,47.667,-122.289
610000,3,1.0,1180,0,1907,47.6376,-122.353
405000,2,0.75,1160,0,1937,47.6929,-121.87
338900,4,2.5,1830,0,2003,47.3572,-122.015
720000,4,4.0,3200,0,2004,47.5816,-121.97
442000,5,3.0,2560,0,1927,47.5502,-122.311
650000,5,2.75,2550,0,1902,47.6136,-122.299
263500,3,1.75,1330,0,1981,47.4478,-122.161
300000,2,1.0,1220,0,1963,47.4219,-122.007
266000,3,2.5,1805,0,2009,47.3521,-122.212
930000,4,4.0,6050,0,2009,47.7466,-122.029
530000,4,2.5,2320,0,2004,47.7727,-122.229
180000,3,1.0,1384,0,1965,47.3062,-122.371
619000,3,2.5,2720,0,2005,47.5422,-121.86
264000,3,1.5,1820,0,1962,47.3366,-122.306
730000,2,2.25,2130,0,1941,47.573,-122.409
439000,4,2.25,2060,0,1975,47.7258,-122.177
268500,4,1.75,1420,0,1981,47.4025,-122.176
330000,3,1.75,1510,0,1985,47.476,-121.755
640000,3,2.5,2160,0,2013,47.6045,-122.307
900000,3,2.5,3180,0,1978,47.6366,-122.058
370000,3,2.25,2110,0,1985,47.3725,-122.06
685000,3,2.0,2060,0,1931,47.5897,-122.292
505000,3,1.5,1830,0,1981,47.6277,-121.972
265000,3,1.75,1820,0,1966,47.1803,-121.974
290000,3,2.5,1610,0,2006,47.4489,-122.188
296000,4,2.5,1780,0,2006,47.3665,-122.017
360000,4,2.5,1840,0,1996,47.4964,-122.251
240500,3,1.75,1460,0,1997,47.492,-122.317
372500,2,2.5,1400,0,2007,47.5496,-122.373
595000,3,2.5,3370,0,2004,47.5008,-121.776
515000,4,3.0,3590,0,1997,47.2846,-122.341
1220000,4,2.25,3200,0,1962,47.5494,-122.216
507000,2,1.75,1670,0,2004,47.7123,-122.027
399950,4,2.0,2420,0,1984,47.3131,-122.115
185000,3,1.75,1430,0,1994,47.3122,-121.996
460000,3,1.75,1440,0,1980,47.6947,-122.125
435500,3,2.25,1450,0,1985,47.5665,-122.018
469000,4,2.75,3550,0,1966,47.425,-122.283
531000,2,3.0,1270,0,2000,47.6634,-122.34
443500,2,1.0,940,0,1949,47.7047,-122.373
223000,3,2.0,1670,0,1990,47.3666,-122.084
590000,4,3.5,3100,0,1996,47.7466,-122.242
340000,2,2.5,1100,0,1997,47.6972,-122.35
650000,3,2.0,1870,0,1925,47.6372,-122.395
533600,3,2.5,1930,0,1990,47.5694,-122.001
695000,3,2.75,2540,0,2005,47.6214,-122.024
242000,3,1.75,1280,0,1988,47.3961,-122.188
425000,3,2.25,1820,0,1967,47.7162,-122.309
525000,3,2.25,1490,0,1981,47.6844,-122.113
485000,3,2.5,1880,0,1988,47.5737,-122.018
175000,3,1.0,1250,0,1971,47.4474,-121.771
210000,3,2.0,1440,0,1983,47.3128,-122.184
260000,3,2.5,1920,0,1989,47.4022,-122.171
577000,3,2.5,2060,0,1976,47.5671,-122.391
200000,3,1.5,1210,0,1958,47.2876,-122.212
605000,2,1.75,1760,0,1927,47.682,-122.372
325000,3,1.0,990,0,1947,47.7125,-122.331
289500,3,1.0,960,0,1944,47.496,-122.239
559950,3,2.5,1660,0,2014,47.5876,-122.309
1042500,3,1.75,1900,0,1941,47.6821,-122.273
543500,3,2.25,1270,0,1970,47.6581,-122.396
480000,4,2.25,3250,0,1983,47.3496,-122.094
218000,3,1.0,960,0,1982,47.1951,-122.001
565000,2,1.75,1330,0,1945,47.6539,-122.396
426700,3,1.75,2080,0,1968,47.5375,-122.178
650000,3,2.5,2690,0,1957,47.7605,-122.267
542000,2,1.0,890,0,1910,47.6663,-122.326
415000,3,1.75,1070,0,1977,47.6978,-122.13
214000,3,1.0,1200,0,1953,47.3221,-122.215
245000,3,1.5,1360,0,1949,47.4488,-122.275
314500,3,2.0,2050,0,1993,47.2681,-122.31
1120000,3,1.5,3000,0,1924,47.5821,-122.39
378000,2,2.0,1300,0,1963,47.5395,-122.39
305000,4,2.5,2250,0,1982,47.336,-122.269
595000,5,2.75,3740,0,1978,47.7679,-122.261
729500,3,2.5,1660,0,2015,47.5818,-122.402
430000,3,2.5,2360,0,2003,47.5317,-121.853
240000,3,1.75,1760,0,1987,47.3647,-122.05
545000,3,1.75,1680,0,1916,47.5338,-122.384
530000,3,1.75,1320,0,1918,47.6681,-122.305
157000,1,1.0,870,0,1939,47.4152,-122.3
425000,4,1.0,1260,0,1925,47.5044,-122.35
220000,3,1.0,1000,0,1944,47.4793,-122.346
521000,4,1.75,2020,0,1976,47.7627,-122.076
325000,3,1.0,1920,0,1952,47.5193,-122.274
597500,3,2.0,2150,0,1911,47.555,-122.379
337000,3,2.5,1470,0,1999,47.526,-121.826
1000000,3,2.5,3180,0,1991,47.655,-122.124
3070000,3,2.5,3930,1,1957,47.7022,-122.224
495000,3,1.0,990,0,1943,47.6718,-122.267
748000,4,3.5,2770,0,2001,47.6327,-122.109
888000,3,1.5,1250,0,1953,47.6245,-122.198
269900,3,1.75,1140,0,1986,47.4761,-121.758
496500,4,2.5,2250,0,1967,47.5221,-122.045
475000,3,2.5,1640,0,1969,47.7522,-122.278
312000,3,1.5,1255,0,2004,47.7145,-122.311
323000,3,1.0,1290,0,1976,47.7404,-122.11
331000,3,1.75,1300,0,1986,47.4834,-122.159
306000,3,1.5,1220,0,2007,47.7049,-122.353
655000,4,2.5,2630,0,2002,47.6915,-122.381
290000,3,1.5,1950,0,1959,47.336,-122.319
1250000,4,3.25,3160,0,1965,47.6597,-122.274
460000,3,1.75,1550,0,1949,47.6759,-122.286
435000,4,2.5,1700,0,1940,47.6988,-122.319
664000,4,2.75,2510,0,1978,47.5427,-122.181
865000,4,1.75,1800,0,1921,47.6462,-122.318
385000,3,1.75,1800,0,1968,47.4406,-122.146
497000,3,2.25,1870,0,1975,47.705,-122.202
280000,2,1.0,1010,0,1925,47.4965,-121.785
188000,2,1.5,1120,0,1924,47.5024,-122.271
478500,3,1.0,2090,0,1969,47.5304,-122.387
1145000,4,3.5,4370,0,2001,47.544,-121.872
222000,3,2.0,1440,0,1981,47.291,-122.368
799000,4,3.0,2580,0,1984,47.6932,-122.006
609900,4,2.5,3190,0,2006,47.3558,-122.004
413000,4,3.5,2380,0,1995,47.5536,-122.359
400000,4,1.0,1420,0,1930,47.6942,-122.321
802541,5,2.75,2990,0,2014,47.5462,-122.182
320000,3,2.5,2680,0,1990,47.2918,-122.346
507000,4,2.5,2730,0,2006,47.5441,-121.882
387500,3,1.0,1220,0,1946,47.6982,-122.298
396000,3,1.0,1500,0,1967,47.7415,-122.101
373000,3,1.75,1830,0,1958,47.4862,-122.224
1484900,5,2.5,4570,0,1965,47.5553,-122.22
359900,4,2.25,2470,0,1983,47.4406,-122.141
410000,2,1.0,800,0,1927,47.6997,-122.316
690000,4,2.5,2900,0,1992,47.6726,-122.03
245000,3,2.0,1410,0,1985,47.3702,-122.185
700000,5,2.5,2830,0,1979,47.5896,-122.083
268000,4,1.75,1680,0,1977,47.3923,-122.311
225000,3,1.75,1760,0,1979,47.3664,-122.1
980000,4,2.25,2240,0,1976,47.5894,-122.195
795000,2,1.0,1380,0,1905,47.5708,-122.359
195000,2,1.0,820,0,1953,47.5156,-122.262
480000,4,2.0,2180,0,1950,47.589,-122.177
485000,4,2.0,1400,0,1900,47.6385,-122.37
130000,2,1.0,880,0,1928,47.4672,-122.291
325000,2,1.0,1060,0,1946,47.3444,-122.327
440000,3,1.75,1530,0,1984,47.731,-122.191
550000,4,1.75,2480,0,1958,47.7646,-122.271
310000,3,1.75,1490,0,1967,47.5015,-122.124
530000,3,2.5,3660,0,1989,47.2413,-121.972
390000,4,2.5,2340,0,1993,47.4206,-122.183
243000,3,1.75,1450,0,1981,47.3575,-122.28
639000,4,2.5,2210,0,1990,47.6285,-122.025
215000,4,1.0,1130,0,1969,47.3437,-122.316
405000,5,1.75,1550,0,1961,47.7573,-122.22
250000,4,1.75,1710,0,1968,47.3745,-122.275
405500,3,1.5,1010,0,1954,47.7359,-122.309
452000,6,2.25,2660,0,1990,47.7142,-122.286
730000,6,2.25,2660,0,1990,47.7142,-122.286
267000,3,2.0,1300,0,1994,47.3131,-121.998
289950,3,2.5,1670,0,2002,47.3668,-122.031
565000,2,1.0,960,0,1911,47.6893,-122.349
1578000,4,3.25,4670,0,1988,47.635,-122.164
636000,3,2.5,2140,0,2007,47.6664,-122.131
350000,5,3.0,2520,0,2004,47.4938,-122.255
320000,3,1.5,1650,0,1978,47.4525,-122.162
210000,2,1.75,1440,0,1978,47.3825,-122.319
245000,2,1.0,1050,0,1950,47.5326,-122.376
328000,3,1.75,1470,0,1983,47.4818,-122.161
985000,4,2.25,4230,0,1989,47.7287,-122.077
501000,3,1.75,1970,0,1976,47.4908,-122.225
315000,3,2.25,1540,0,1992,47.4429,-121.759
403000,3,2.75,2090,0,2012,47.7336,-121.965
550000,3,2.0,2380,0,1934,47.7591,-122.28
347500,4,2.5,2156,0,2012,47.3591,-122.201
365000,4,2.25,2070,0,1986,47.4388,-122.162
588000,3,1.0,1910,0,1951,47.7004,-122.368
605000,3,1.75,1920,0,1977,47.5633,-122.131
1300000,3,3.25,3400,0,1937,47.6585,-122.273
233000,3,2.0,1400,0,1974,47.3415,-122.272
360000,4,2.5,2210,0,1997,47.3818,-122.2
459000,2,1.75,1170,0,1929,47.695,-122.366
740000,3,2.0,2100,0,1995,47.7479,-122.062
305000,3,1.0,1160,0,1967,47.7422,-122.073
395000,3,1.0,1500,0,1925,47.6921,-122.38
560000,4,2.5,2940,0,2000,47.7533,-122.198
650000,4,1.75,2010,0,1963,47.5793,-122.402
449950,3,2.5,2170,0,2003,47.7767,-122.239
517500,3,1.5,1430,0,1940,47.6988,-122.387
435000,4,1.5,1510,0,1970,47.7121,-122.214
329999,3,1.0,1150,0,1952,47.7447,-122.313
950000,3,1.75,2150,0,1960,47.5671,-122.405
447000,3,1.0,1370,0,1944,47.5646,-122.317
699800,2,2.5,2380,0,2010,47.717,-122.02
850000,3,1.75,1370,0,1988,47.6374,-122.279
316500,3,1.75,1600,0,1979,47.3272,-122.355
942500,5,3.5,3750,0,1981,47.5511,-122.157
1310000,2,2.25,3950,0,1991,47.5912,-122.384
856600,4,2.25,2400,0,1964,47.5987,-122.178
405600,5,1.5,2830,0,1918,47.5132,-122.262
565000,4,2.5,2440,0,1996,47.6333,-121.97
400000,3,2.25,1190,0,2008,47.5818,-122.387
330000,3,2.0,1400,0,1997,47.7576,-121.934
374950,4,2.75,2730,0,2005,47.3608,-122.043
405300,3,2.75,2390,0,1983,47.4987,-122.166
560000,3,2.25,2060,0,1984,47.6216,-122.056
824000,4,2.25,2490,0,1961,47.6051,-122.195
260000,3,1.75,1100,0,1984,47.363,-122.08
760000,4,2.5,2430,0,1965,47.6777,-122.287
405000,3,2.5,3170,0,1995,47.3384,-122.336
429900,4,2.5,2640,0,1987,47.4598,-122.15
341500,3,1.5,1130,0,1961,47.5089,-122.189
465250,5,2.0,1940,0,1957,47.7751,-122.38
450000,2,2.0,1100,0,2005,47.6797,-122.362
390000,3,1.0,1200,0,1955,47.5771,-122.144
420000,3,2.25,2000,0,1963,47.6188,-122.114
269950,3,2.5,1890,0,2002,47.4802,-122.279
493000,4,2.0,1910,0,1910,47.6101,-122.295
370000,4,2.5,2710,0,1998,47.3314,-122.172
2250000,5,4.25,4860,0,1905,47.6196,-122.286
305000,3,1.0,1250,0,1967,47.475,-122.11
400000,3,1.75,1590,0,1938,47.7146,-122.217
320000,3,1.5,1240,0,2009,47.7073,-122.356
715000,4,1.0,2000,0,1911,47.6583,-122.351
650000,6,2.75,3610,0,1966,47.6261,-122.125
218000,5,1.75,1930,0,1966,47.3109,-122.376
500000,2,1.0,1280,0,1964,47.6949,-122.371
460000,4,2.0,2090,0,1984,47.4691,-121.993
232500,3,1.5,1940,0,1969,47.3289,-122.327
408200,3,2.5,1800,0,1990,47.5293,-122.363
522000,3,1.75,1730,0,1980,47.6792,-122.115
675000,4,2.5,2810,0,1982,47.6337,-122.044
1355000,4,3.5,3550,0,1999,47.5506,-122.134
249950,4,1.0,1330,0,1952,47.492,-122.333
210000,2,1.0,750,0,1950,47.4781,-122.294
429950,4,1.0,1760,0,1947,47.7041,-122.355
737500,4,2.5,3200,0,1993,47.6304,-121.994
710000,4,2.0,1740,0,1958,47.6815,-122.198
470000,3,2.5,2100,0,1999,47.5341,-121.867
1100000,4,3.5,4270,0,1993,47.7354,-122.078
650000,3,2.0,1340,0,1913,47.6518,-122.335
1216000,4,2.5,3190,0,1967,47.5619,-122.162
422120,3,2.5,1630,0,1987,47.7148,-122.205
625000,5,2.5,2990,0,2007,47.746,-122.218
385200,4,1.0,1550,0,1954,47.5222,-122.375
500000,3,2.25,1690,0,1989,47.5756,-122.01
308000,4,2.25,1960,0,1989,47.3405,-122.058
565000,3,2.75,2390,0,1977,47.5433,-122.185
581000,3,2.5,2600,0,2004,47.6799,-122.034
361000,3,2.0,1950,0,1999,47.39,-122.153
345000,3,1.0,1250,0,1964,47.6329,-122.121
419000,2,2.25,1180,0,2008,47.6124,-122.309
347000,3,2.5,1680,0,2004,47.4802,-122.179
625000,4,2.25,2220,0,1989,47.5839,-121.991
2400000,4,4.25,4890,0,1999,47.5602,-122.227
379000,3,3.25,2660,0,2014,47.3077,-122.011
310000,3,1.5,1150,0,1988,47.5707,-122.017
250000,2,2.0,1130,0,1941,47.3839,-122.225
682000,5,2.75,2760,0,2005,47.539,-122.188
246500,3,2.0,1430,0,1992,47.2118,-121.983
325000,3,1.0,1490,0,1932,47.2597,-122.228
310950,4,2.5,2030,0,2004,47.393,-122.184
1100000,3,2.0,3010,0,1931,47.6347,-122.396
287500,3,1.0,1810,0,1954,47.7493,-122.351
431000,3,1.0,1810,0,1954,47.7493,-122.351
226000,3,1.0,970,0,1968,47.5282,-122.279
825000,3,1.75,2010,0,1926,47.682,-122.348
175000,4,1.0,1300,0,1947,47.4778,-122.286
465750,3,1.5,1260,0,1959,47.6357,-122.123
659000,4,2.25,2610,0,1983,47.5771,-122.05
595000,3,1.75,1910,0,1941,47.6898,-122.327
350000,3,2.25,1780,0,1987,47.4622,-122.127
270000,4,2.25,1900,0,1975,47.3102,-122.381
662500,6,2.25,2450,0,1957,47.6061,-122.117
249900,3,1.75,1380,0,1957,47.294,-122.281
324500,3,1.75,1920,0,1977,47.3272,-122.362
430000,2,1.75,1350,0,2004,47.7176,-122.033
419950,2,1.75,1350,0,2004,47.7176,-122.033
285000,4,1.75,2510,0,1962,47.3748,-122.276
332000,4,2.5,2470,0,2002,47.3337,-122.191
282000,4,1.75,1660,0,1956,47.5033,-122.3
320000,3,1.0,1340,0,1987,47.7321,-122.34
428750,3,1.0,1620,0,1977,47.5719,-122.119
330000,3,2.25,2300,0,1977,47.2477,-121.937
456500,4,3.5,2000,0,2008,47.7027,-122.361
352000,3,2.25,1640,0,1972,47.4723,-122.121
664000,4,2.0,1530,0,1912,47.6645,-122.325
628000,3,1.75,4000,0,1987,47.7738,-122.203
512000,3,1.75,1610,0,1977,47.6618,-122.136
254000,3,2.0,2070,0,1969,47.3085,-122.376
535800,4,2.5,1900,0,1994,47.5691,-121.996
287653,3,1.0,1050,0,1981,47.3841,-122.006
438000,3,2.5,1520,0,2006,47.5446,-122.385
450000,4,1.75,2390,0,1949,47.7557,-122.237
327000,5,2.75,2400,0,1998,47.2635,-122.209
370500,4,2.5,1790,0,2005,47.4829,-122.128
265000,3,2.5,1720,0,1993,47.3898,-122.049
450000,4,2.75,2980,0,1979,47.5152,-122.197
425000,3,1.0,1520,0,1988,47.5081,-122.093
166600,3,1.75,1150,0,1977,47.3729,-122.115
245000,1,0.75,380,0,1963,47.481,-122.323
565000,3,1.0,910,0,1951,47.6742,-122.284
539900,3,1.75,1650,0,1976,47.6963,-122.169
910000,3,3.5,2480,0,2010,47.5951,-122.307
280000,4,2.5,2050,0,1990,47.2658,-122.219
275000,3,2.25,1420,0,1989,47.3576,-122.039
467000,3,2.5,3460,0,2001,47.4802,-122.188
457500,3,2.5,1500,0,1996,47.5682,-122.005
381156,2,1.0,1320,0,1908,47.5517,-122.276
289999,5,2.5,2180,0,1977,47.3122,-122.191
642450,3,1.75,1830,0,1919,47.5962,-122.288
469950,3,2.25,1620,0,1962,47.6071,-122.137
795000,3,2.0,2920,0,1975,47.6652,-122.188
785000,4,2.5,3300,0,1984,47.6323,-122.036
860000,3,2.25,3060,0,1983,47.5611,-122.106
1095000,0,0.0,3064,0,1990,47.6362,-122.322
147500,3,1.0,1530,0,1959,47.404,-122.203
390000,3,2.0,1910,0,1978,47.7356,-122.198
229000,3,1.0,1020,0,1954,47.3586,-122.314
185000,3,1.0,1150,0,1932,47.494,-122.307
414900,3,1.5,1260,0,1941,47.7004,-122.305
200000,4,2.0,1920,0,1914,47.5507,-122.381
225000,4,2.25,1800,0,1969,47.2959,-122.191
720000,3,1.75,2040,0,1924,47.6675,-122.289
930000,4,2.5,2200,0,1908,47.6402,-122.37
1270000,5,2.5,3200,0,1952,47.6209,-122.222
700000,5,3.25,2400,0,1928,47.6094,-122.291
466000,2,1.5,1140,0,2005,47.6608,-122.333
374000,3,1.5,1330,0,1976,47.7364,-122.193
480000,3,2.5,1940,0,1994,47.7438,-122.172
740000,3,2.5,3000,0,1995,47.6724,-122.013
1010000,4,1.0,1820,0,2014,47.6476,-122.318
395000,4,2.5,2910,0,2002,47.3782,-122.127
340000,2,1.0,1090,0,1954,47.5185,-122.352
209000,3,2.0,1230,0,2003,47.526,-122.361
431650,5,2.5,1710,0,1962,47.5922,-122.146
980000,5,2.5,3160,0,1971,47.5368,-122.216
660000,3,2.5,2680,0,1993,47.7637,-122.05
730000,4,2.25,2190,0,1977,47.6916,-122.188
291500,3,1.75,1260,0,1988,47.3592,-122.076
905000,4,3.5,2970,0,1997,47.5627,-122.215
800000,4,2.5,2570,0,1993,47.7418,-122.039
839900,4,3.5,3810,0,2013,47.5134,-122.2
200000,1,1.5,1010,0,2007,47.5492,-122.372
300000,3,2.0,1480,0,1979,47.4614,-122.168
530000,3,1.75,1250,0,1942,47.69,-122.304
314950,3,2.25,1654,0,1995,47.3627,-122.037
255000,3,1.75,1410,0,1960,47.3969,-122.198
550000,5,2.75,2160,0,1950,47.5728,-122.304
435000,3,1.0,1400,0,1917,47.5499,-122.391
234000,3,1.75,1420,0,1966,47.3113,-122.207
615000,4,2.25,2500,0,1975,47.639,-122.1
205000,3,2.0,1410,0,1985,47.3315,-122.263
384000,4,1.75,2100,0,1955,47.5353,-122.349
324000,3,2.5,1750,0,1994,47.4315,-122.192
645000,3,1.75,2070,0,1946,47.6733,-122.301
570000,3,3.25,1570,0,2007,47.6655,-122.369
324000,3,2.5,1920,0,1999,47.4095,-122.195
270000,2,1.0,1000,0,1943,47.527,-122.356
290000,5,1.5,2120,0,1962,47.4599,-122.172
250000,3,2.0,1440,0,1965,47.3702,-122.317
342000,3,1.75,1660,0,1990,47.6903,-121.915
255000,3,1.5,1340,0,1958,47.4405,-122.28
800000,3,2.25,2380,0,1972,47.5371,-122.218
451000,3,1.75,1560,0,1926,47.5666,-122.375
990000,4,2.5,2780,0,1967,47.6597,-122.204
288400,4,2.5,1860,0,1983,47.4046,-122.186
420000,3,1.5,2390,0,1995,47.5383,-122.268
359000,2,2.75,1370,0,2009,47.7052,-122.343
390000,4,3.0,2570,0,1988,47.4417,-122.09
300000,3,2.5,1320,0,2005,47.5355,-122.283
545000,5,2.5,2520,0,1981,47.7096,-122.199
288349,3,1.0,1250,0,1972,47.3414,-122.047
299900,3,2.25,1560,0,1985,47.3023,-122.069
891000,4,2.0,2330,0,1925,47.6804,-122.358
1200000,3,2.0,3660,0,1947,47.6972,-122.4
378000,4,2.5,2790,0,2004,47.3556,-122.026
299995,2,1.0,1060,0,1951,47.7463,-122.315
253000,3,2.5,2020,0,1994,47.3545,-122.158
350000,3,2.25,1580,0,1979,47.5583,-121.852
565000,4,3.0,2020,0,1900,47.6653,-122.372
315000,2,1.0,970,0,1908,47.5513,-122.273
570000,4,3.0,1490,0,1915,47.5446,-122.382
971000,5,3.5,4390,0,2005,47.7174,-122.282
915000,5,2.5,2750,0,1910,47.6364,-122.3
419000,4,1.5,2150,0,1950,47.4522,-122.355
260000,4,1.75,1810,0,1977,47.3275,-122.361
1321500,3,3.0,2230,0,1990,47.6271,-122.197
369950,3,1.0,2430,0,1977,47.4895,-121.787
1029900,3,2.5,3680,0,1994,47.5484,-122.119
435000,5,1.0,1410,0,1929,47.5453,-122.278
601000,3,1.75,1330,0,2002,47.7012,-122.286
460500,3,1.0,1490,0,1963,47.663,-122.178
720000,3,2.5,2020,0,2000,47.6617,-122.356
851000,4,2.5,3130,0,1996,47.5878,-121.976
550000,4,3.0,2670,0,1978,47.5784,-122.377
700000,4,1.0,1980,0,1920,47.6606,-122.331
323000,3,1.75,2100,0,1963,47.3622,-122.059
345500,3,1.0,1350,0,1944,47.7612,-122.362
378000,4,1.5,2140,0,1959,47.5491,-122.272
650000,4,2.0,2208,0,1917,47.5711,-122.383
385000,3,2.0,1010,0,1982,47.6273,-122.062
425000,2,1.0,970,0,1910,47.6233,-122.319
210000,4,2.0,1520,0,1920,47.2105,-121.989
630000,4,2.5,2740,0,1993,47.7649,-122.049
335000,3,1.75,1570,0,1953,47.4999,-122.368
196500,3,1.0,1320,0,1966,47.3461,-122.272
582800,4,2.75,2550,0,1986,47.6471,-122.06
440000,3,1.75,1560,0,1983,47.7283,-122.222
752500,4,2.25,2360,0,1974,47.6495,-122.198
532500,3,1.75,1330,0,1909,47.5724,-122.384
265000,3,1.0,1070,0,1950,47.4061,-122.33
397500,3,1.25,1510,0,1961,47.7289,-122.283
524250,3,2.5,1710,0,1999,47.546,-122.011
765000,4,2.75,2790,0,1996,47.5515,-122.08
648000,4,2.5,2620,0,2001,47.6301,-122.019
469500,5,2.5,2970,0,1969,47.3908,-122.173
237500,3,1.75,1050,0,1975,47.3011,-122.369
216000,3,1.0,1280,0,1956,47.3298,-122.297
427200,3,1.0,1030,0,1963,47.5364,-122.173
280000,3,2.25,1900,0,1977,47.4545,-122.208
718000,5,3.0,3070,0,1968,47.5702,-122.128
420000,2,2.75,1760,0,2010,47.5175,-121.878
379000,2,1.0,930,0,1952,47.6971,-122.372
326100,2,1.0,880,0,1942,47.7145,-122.361
535000,3,2.5,1360,0,2003,47.6774,-122.324
283000,4,2.75,2130,0,1992,47.1949,-122.01
260000,3,1.0,1480,0,1940,47.5048,-122.301
399000,4,1.0,1500,0,1951,47.5303,-122.378
484950,3,2.25,1670,0,1987,47.5688,-122.017
640000,4,1.75,2060,0,1960,47.5867,-122.174
585000,4,2.5,2160,0,1952,47.6948,-122.328
645000,4,2.0,2780,0,1955,47.7293,-122.284
253000,3,2.0,1490,0,1988,47.3211,-122.325
178500,2,1.0,740,0,1953,47.5077,-122.344
291000,4,2.5,1860,0,1991,47.3492,-122.03
199950,2,2.75,1590,0,1920,47.2786,-122.25
553500,2,1.0,850,0,1922,47.6707,-122.328
189950,2,1.0,1030,0,1981,47.3738,-122.057
289000,3,2.0,1850,0,1988,47.3225,-122.273
700000,4,2.0,1830,0,1908,47.6593,-122.327
270000,3,2.0,1560,0,1967,47.4312,-122.171
258000,4,1.75,1730,0,1977,47.327,-122.361
530000,3,2.5,1930,0,2005,47.7191,-122.309
245000,3,2.25,1422,0,2012,47.3204,-122.178
563000,3,2.0,1380,0,1917,47.6807,-122.369
515000,3,2.5,2430,0,2001,47.5346,-121.875
325000,4,2.5,2610,0,1987,47.3017,-122.349
540000,3,2.25,2000,0,1996,47.5599,-121.911
280300,2,1.0,920,0,1949,47.7008,-122.338
460000,4,1.75,1750,0,1926,47.6802,-122.388
475000,3,1.75,2020,0,1981,47.7571,-122.145
900000,4,2.25,2460,0,1957,47.6042,-122.147
538200,4,3.0,1780,0,1964,47.627,-122.114
429000,2,1.0,1080,0,1922,47.6078,-122.291
164808,3,1.0,1250,0,1980,47.5064,-122.265
520000,4,2.25,1870,0,1977,47.6937,-122.127
475000,3,1.75,1700,0,1977,47.7221,-122.317
283000,4,1.5,1480,0,1942,47.4809,-122.3
321500,4,2.5,1930,0,2000,47.3572,-122.191
840000,4,2.75,3130,0,1993,47.7083,-122.073
287000,3,2.25,1370,0,1992,47.3484,-122.033
375000,3,1.75,960,0,1962,47.6737,-122.156
349500,3,1.75,1260,0,1969,47.7263,-122.205
446450,3,1.5,1480,0,1960,47.5144,-122.379
315000,4,2.5,1930,0,1992,47.4065,-122.18
271310,2,1.0,870,0,1906,47.5849,-122.302
315000,4,1.0,1300,0,1953,47.7612,-122.332
245000,3,1.75,1490,0,1990,47.3682,-122.179
543115,2,1.0,1380,0,1947,47.6382,-122.399
900000,4,2.0,1190,0,1945,47.6908,-122.397
2450000,4,4.25,4250,0,2008,47.5747,-122.283
554000,2,2.0,1920,0,2003,47.7107,-122.031
249900,3,1.75,2080,0,1950,47.267,-122.25
