longitude,latitude,sqft_living,total_bedrooms,population,price,ocean_proximity,yr_changed
-122.27,37.78,1408,1.0,718,207900,1,1971
-122.27,37.78,1222,1.0,630,215300,1,1971
-122.27,37.78,1169,1.0,723,212900,1,1978
-122.27,37.78,2020,2.0,959,292700,1,2010
-122.28,37.79,4145,3.0,3668,275000,1,1993
-122.3,37.77,2038,1.0,2037,200000,1,1981
-122.28,37.78,5154,,3741,173400,1,1994
-122.29,37.78,1241,1.0,821,102200,1,1981
-122.28,37.77,1468,1.0,870,220800,1,1971
-122.28,37.77,3997,4.0,1901,242800,1,1996
-122.29,37.76,2873,3.0,1243,265400,1,2005
-122.28,37.78,1487,1.0,730,219000,1,1973
-122.26,37.77,1670,1.0,793,282100,1,1971
-122.27,37.77,2252,1.0,1033,372000,1,1971
-122.27,37.77,1731,1.0,872,225800,1,1971
-122.27,37.77,1710,1.0,849,220800,1,1971
-122.27,37.77,2388,2.0,1121,234500,1,1971
-122.25,37.77,2156,1.0,872,254200,1,1971
-122.26,37.77,1565,1.0,637,351800,1,1971
-122.26,37.77,1704,1.0,663,275000,1,1971
-122.26,37.77,1210,1.0,411,405400,1,1971
-122.26,37.77,2097,1.0,915,228100,1,1971
-122.26,37.77,1848,1.0,921,234000,1,1971
-122.24,37.77,955,1.0,585,162500,1,1980
-122.25,37.77,4329,4.0,2086,243400,1,1980
-122.23,37.76,3011,2.0,1303,273800,1,1971
-122.23,37.76,1049,1.0,374,248500,1,1971
-122.24,37.76,2504,2.0,979,244000,1,1971
-122.24,37.76,1846,1.0,827,240900,1,1971
-122.23,37.76,1705,1.0,658,306300,1,1971
-122.23,37.75,1542,1.0,654,240000,1,1973
-122.24,37.75,891,,384,247100,1,1978
-122.24,37.75,4051,3.0,1499,286600,1,1996
-122.24,37.76,2646,2.0,1128,266700,1,1971
-122.24,37.76,2428,2.0,1110,229800,1,1974
-122.24,37.76,2567,1.0,1119,229300,1,1971
-122.24,37.73,7031,4.0,2930,228400,1,2002
-122.25,37.74,1914,1.0,897,206200,1,1998
-122.24,37.72,18634,11.0,7427,350700,1,2018
-122.27,37.73,5785,5.0,2973,231000,1,1992
-122.25,37.76,2876,2.0,1340,252900,1,1971
-122.27,37.74,6909,6.0,2974,353900,1,1995
-122.27,37.77,5679,5.0,2690,291700,1,2000
-122.28,37.75,1156,1.0,583,100000,1,2003
-122.06,37.77,14316,8.0,5781,341600,1,2011
-122.06,37.73,3596,1.0,1738,412500,1,2018
-122.06,37.71,3541,2.0,1478,248600,1,1987
-122.07,37.71,1808,1.0,746,254900,1,1983
-122.07,37.71,2879,1.0,1235,241500,1,1987
-122.07,37.72,3204,1.0,1411,295200,1,1997
-122.08,37.72,3866,2.0,1368,340400,1,1992
-122.08,37.72,2476,1.0,1048,274700,1,1991
-122.08,37.71,2211,1.0,1004,238600,1,1988
-122.09,37.71,2663,1.0,1086,266400,1,1988
-122.1,37.72,2599,1.0,922,330200,1,1993
-122.11,37.71,4569,3.0,1950,206800,1,1987
-122.1,37.7,2973,2.0,1413,209200,1,1998
-122.1,37.69,3115,2.0,1444,195800,1,1993
-122.09,37.71,1843,1.0,749,253500,1,1992
-122.09,37.7,2053,1.0,867,241800,1,1992
-122.1,37.71,6740,4.0,2723,252500,1,1996
-122.09,37.7,1751,1.0,731,263900,1,1993
-122.08,37.71,1663,1.0,781,227000,1,1985
-122.08,37.71,3716,2.0,1784,220900,1,1985
-122.08,37.7,2718,1.0,1156,259300,1,1991
-122.07,37.7,1420,1.0,645,232500,1,1984
-122.06,37.7,1893,1.0,821,231600,1,1986
-122.06,37.7,3906,3.0,1912,209400,1,1990
-122.07,37.7,3400,2.0,1487,223200,1,1991
-122.08,37.7,3402,3.0,1645,209900,1,1998
-122.09,37.7,4413,4.0,2239,208200,1,1990
-122.07,37.69,2304,2.0,1021,203800,1,1994
-122.08,37.69,2350,1.0,1105,195700,1,1987
-122.07,37.69,5914,5.0,2999,190500,1,1992
-122.08,37.69,1575,1.0,740,181000,1,1980
-122.08,37.69,1414,1.0,629,184900,1,1981
-122.08,37.68,848,1.0,314,190800,1,1986
-122.08,37.68,3051,2.0,1479,242200,1,2008
-122.09,37.69,4296,3.0,1732,188300,1,2003
-122.15,37.74,2898,2.0,1338,183500,1,1971
-122.14,37.74,1071,1.0,440,204200,1,1971
-122.14,37.73,2619,1.0,922,251900,1,1972
-122.15,37.74,1494,1.0,611,187500,1,1974
-122.16,37.73,2260,1.0,994,198200,1,1971
-122.15,37.74,1394,1.0,545,219000,1,1971
-122.15,37.73,1028,1.0,317,275000,1,1971
-122.15,37.73,3758,3.0,1573,245400,1,1978
-122.17,37.73,2163,1.0,925,177500,1,1977
-122.16,37.73,1699,1.0,768,171600,1,1974
-122.17,37.73,1555,1.0,620,183300,1,1971
-122.16,37.73,1114,1.0,425,175000,1,1971
-122.18,37.72,1498,1.0,1003,156700,1,1978
-122.18,37.71,726,1.0,519,157500,1,1978
-122.17,37.71,890,1.0,481,179800,1,1985
-122.18,37.7,2639,2.0,1209,205500,1,1987
-122.18,37.7,2562,2.0,1398,178900,1,1988
-122.19,37.71,361,1.0,158,262500,1,1987
-122.17,37.72,3008,2.0,1817,165000,1,1981
-122.17,37.72,1369,1.0,766,159700,1,1977
-122.17,37.72,1692,1.0,814,158300,1,2018
-122.16,37.72,1007,1.0,618,144800,1,1985
-122.17,37.72,3783,3.0,2139,166300,1,1980
-122.16,37.71,1507,1.0,632,191000,1,1986
-122.16,37.71,666,1.0,366,175000,1,1987
-122.16,37.72,2229,2.0,877,137500,1,2013
-122.15,37.73,2215,2.0,830,141700,1,1995
-122.15,37.72,1616,1.0,739,210900,1,1992
-122.15,37.72,1190,1.0,540,198300,1,1976
-122.15,37.72,4169,4.0,2024,157400,1,1994
-122.14,37.73,2024,1.0,823,264700,1,1971
-122.14,37.73,1723,1.0,711,218400,1,1985
-122.14,37.73,2264,1.0,931,235100,1,1980
-122.13,37.73,1996,1.0,686,341800,1,1990
-122.13,37.72,2862,1.0,1030,367300,1,1997
-122.13,37.72,2183,1.0,976,243500,1,1988
-122.12,37.71,1037,1.0,552,167900,1,1988
-122.13,37.72,1134,1.0,340,371200,1,1998
-122.14,37.72,786,1.0,288,218900,1,1984
-122.14,37.72,1397,1.0,555,202700,1,1978
-122.13,37.72,2315,1.0,1006,186200,1,1978
-122.13,37.71,1613,1.0,776,188900,1,1979
-122.13,37.71,1421,1.0,609,180000,1,1979
-122.15,37.71,5778,6.0,2441,202700,1,2005
-122.14,37.71,3094,3.0,1364,181700,1,1996
-122.14,37.71,3905,4.0,2197,166800,1,2005
-122.13,37.7,3046,2.0,1333,183700,1,1980
-122.13,37.7,3516,2.0,1810,218000,1,2004
-122.15,37.71,998,1.0,531,191500,1,1987
-122.15,37.7,1464,1.0,672,194700,1,1987
-122.14,37.7,1463,1.0,695,187200,1,2006
-122.13,37.7,4124,4.0,2162,223100,1,2002
-122.13,37.69,2380,3.0,1216,271300,1,2006
-122.14,37.7,1266,1.0,606,194100,1,1987
-122.16,37.7,2239,1.0,1203,190400,1,1987
-122.14,37.69,1571,1.0,874,189100,1,1985
-122.15,37.69,1246,1.0,637,184600,1,1985
-122.15,37.69,1501,1.0,703,197300,1,1987
-122.15,37.7,1468,1.0,733,192600,1,1987
-122.16,37.69,1118,1.0,625,192200,1,1987
-122.16,37.7,1097,1.0,568,194600,1,1987
-122.16,37.7,1719,1.0,836,193500,1,1987
-122.17,37.7,1755,1.0,952,202600,1,1999
-122.16,37.68,1687,1.0,568,83300,1,2007
-122.17,37.69,2262,1.0,1125,212600,1,1999
-122.18,37.68,2087,1.0,840,187800,1,2018
-122.16,37.69,1480,1.0,796,205700,1,1987
-122.15,37.69,1545,1.0,863,192900,1,1987
-122.15,37.68,2632,1.0,1349,205200,1,1988
-122.15,37.68,2261,1.0,929,213400,1,1993
-122.15,37.69,1670,1.0,957,183600,1,1984
-122.14,37.69,2141,2.0,1093,178400,1,1986
-122.14,37.68,3337,2.0,1489,219200,1,1996
-122.14,37.68,3184,2.0,1561,183100,1,1992
-122.1,37.69,2341,2.0,1256,157100,1,1979
-122.12,37.69,1197,1.0,695,157800,1,1993
-122.13,37.69,1131,1.0,560,161700,1,1989
-122.12,37.71,1164,1.0,632,152100,1,1985
-122.12,37.7,3495,3.0,1849,144900,1,1982
-122.12,37.7,2488,2.0,1287,179900,1,2006
-122.12,37.69,2681,2.0,1580,179100,1,1988
-122.12,37.7,2495,2.0,1571,159900,1,2004
-122.11,37.7,1689,1.0,828,161400,1,2000
-122.11,37.7,1298,1.0,835,170400,1,1994
-122.11,37.7,2693,3.0,1765,137500,1,2004
-122.1,37.69,746,,387,178400,1,1982
-122.11,37.69,2444,2.0,1562,155200,1,1986
-122.11,37.69,1472,1.0,768,160900,1,1981
-122.12,37.69,2227,2.0,1140,167300,1,2013
-122.03,37.69,200,1.0,83,340000,1,2003
-121.97,37.64,1283,1.0,485,431000,0,1991
-122.02,37.63,2445,2.0,1189,301100,1,2017
-122.04,37.63,1307,1.0,586,241900,1,2002
-122.05,37.63,3785,3.0,2240,162500,1,2018
-122.04,37.66,2031,1.0,867,299200,1,2013
-122.04,37.65,8299,5.0,3827,315500,1,2013
-122.05,37.68,7518,5.0,3827,216800,1,2000
-122.07,37.68,1815,1.0,1280,218100,1,1987
-122.06,37.68,5367,4.0,2667,170300,1,1993
-122.08,37.68,1167,1.0,253,275000,1,1997
-122.08,37.68,2607,2.0,1401,184100,1,1997
-122.08,37.67,493,1.0,233,160000,1,1994
-122.09,37.67,1252,1.0,673,175000,1,1975
-122.09,37.68,1382,1.0,704,197500,1,1982
-122.09,37.69,500,1.0,273,150000,1,1980
-122.09,37.68,2333,2.0,1120,205600,1,1994
-122.09,37.68,1834,1.0,1105,170300,1,1982
-122.09,37.68,1415,1.0,569,190900,1,1980
-122.1,37.68,1352,1.0,691,196900,1,1986
-122.1,37.68,2116,2.0,1109,174000,1,1986
-122.11,37.68,1976,1.0,1197,170200,1,1986
-122.1,37.68,1779,1.0,1061,180900,1,1985
-122.1,37.67,3659,3.0,2479,150500,1,1989
-122.1,37.68,1892,1.0,1162,167100,1,1992
-122.12,37.68,1958,1.0,1146,148900,1,1988
-122.12,37.68,1553,1.0,724,196400,1,1983
-122.12,37.68,2412,1.0,975,191100,1,1986
-122.11,37.67,2110,1.0,952,187500,1,1987
-122.12,37.68,2179,1.0,1159,180600,1,1978
-122.13,37.68,2457,1.0,1129,182800,1,1978
-122.13,37.68,2147,1.0,1175,179300,1,1979
-122.13,37.68,1676,1.0,924,179400,1,1980
-122.14,37.68,2976,2.0,1424,210300,1,1988
-122.14,37.67,3036,2.0,1366,192300,1,1989
-122.15,37.67,2472,1.0,1171,198100,1,1988
-122.14,37.67,1487,1.0,641,196200,1,1987
-122.13,37.67,2012,1.0,880,181600,1,1985
-122.14,37.67,3342,,1635,186900,1,1986
-122.14,37.67,3156,2.0,1495,188300,1,1986
-122.13,37.67,1748,1.0,914,184000,1,1983
-122.12,37.67,3429,2.0,1798,184700,1,1990
-122.13,37.67,3592,2.0,1625,179900,1,1981
-122.11,37.67,1035,1.0,599,167200,1,1985
-122.11,37.67,3028,3.0,2037,165400,1,1991
-122.09,37.67,2431,2.0,1854,154000,1,1990
-122.09,37.67,2069,2.0,1408,153500,1,1984
-122.09,37.66,1340,1.0,766,135400,1,1983
-122.09,37.66,1160,1.0,725,158300,1,1984
-122.05,37.68,2015,1.0,1019,240700,1,1991
-122.06,37.67,3882,3.0,1830,180700,1,2001
-122.07,37.67,3239,2.0,1469,230600,1,1996
-122.07,37.67,2932,2.0,1198,210800,1,1995
-122.07,37.67,2104,1.0,1039,165300,1,1985
-122.04,37.67,1694,1.0,690,254200,1,1994
-122.04,37.67,3000,1.0,1155,332600,1,2005
-122.04,37.66,2419,1.0,1066,350000,1,2000
-122.07,37.66,2280,2.0,1255,161200,1,1995
-122.07,37.66,5031,4.0,2461,179300,1,2002
-122.08,37.66,1547,1.0,1063,154300,1,1990
-122.07,37.65,3300,3.0,2181,161800,1,1992
-122.08,37.65,5018,5.0,3069,161900,1,2006
-122.08,37.65,1813,1.0,1093,165400,1,1988
-122.08,37.66,1997,1.0,1349,166600,1,1986
-122.1,37.66,901,1.0,599,149700,1,1986
-122.1,37.66,686,1.0,480,162100,1,1988
-122.1,37.66,1954,1.0,1293,152600,1,1990
-122.09,37.65,2630,2.0,1414,195200,1,1996
-122.09,37.65,1130,1.0,543,190600,1,1988
-122.09,37.65,1184,1.0,572,193800,1,1988
-122.1,37.66,656,1.0,342,200600,1,1989
-122.11,37.66,2544,2.0,2332,150000,1,1994
-122.1,37.66,1305,1.0,768,185300,1,1987
-122.11,37.66,1755,1.0,913,172700,1,1987
-122.11,37.66,2843,2.0,1726,174100,1,1988
-122.1,37.65,2538,1.0,1185,194400,1,1998
-122.1,37.64,1784,1.0,735,206700,1,1995
-122.1,37.65,1797,1.0,796,204500,1,1992
-122.1,37.65,410,1.0,252,175000,1,1987
-122.12,37.65,162,1.0,86,137500,1,1997
-122.1,37.63,9963,8.0,5613,187200,1,2005
-122.1,37.61,2361,1.0,1727,173600,1,1988
-122.13,37.66,862,1.0,407,163000,1,2004
-122.11,37.65,4335,3.0,2041,331600,1,2005
-122.11,37.64,1487,1.0,854,197600,1,1992
-122.11,37.64,3592,3.0,1907,197900,1,2015
-122.12,37.64,432,1.0,264,228100,1,1983
-122.09,37.63,1457,1.0,735,189500,1,1989
-122.09,37.64,1578,1.0,836,184200,1,1991
-122.1,37.63,2172,1.0,1377,180900,1,1994
-122.08,37.64,1340,1.0,789,172000,1,1987
-122.08,37.64,1116,1.0,662,177900,1,1987
-122.09,37.64,1885,1.0,853,173100,1,1987
-122.09,37.64,1180,1.0,664,172600,1,1987
-122.08,37.64,5267,5.0,4065,182100,1,1993
-122.08,37.64,1897,1.0,1109,179500,1,2000
-122.08,37.63,767,1.0,548,176000,1,1992
-122.08,37.63,691,1.0,431,192600,1,1990
-122.08,37.64,786,1.0,463,182700,1,1987
-122.07,37.64,5861,6.0,5436,134900,1,2001
-122.07,37.63,2784,2.0,2028,157600,1,1996
-122.07,37.64,4524,3.0,2426,190900,1,1998
-122.06,37.64,1468,1.0,1038,158200,1,1986
-122.06,37.64,1655,1.0,857,350000,1,2003
-122.06,37.65,1227,1.0,848,158200,1,1990
-122.06,37.64,1160,1.0,729,146100,1,1990
-122.04,37.63,952,1.0,369,226700,1,1990
-122.03,37.62,2072,1.0,1001,198700,1,1988
-122.03,37.62,2964,2.0,1472,221200,1,1991
-122.04,37.62,1032,1.0,453,208500,1,1988
-122.04,37.62,657,1.0,328,204200,1,1988
-122.04,37.62,1540,1.0,793,193200,1,1991
-122.03,37.62,1298,1.0,632,209500,1,1988
-122.03,37.61,1409,1.0,1002,164900,1,1987
-122.03,37.61,1383,1.0,808,161400,1,1986
-122.04,37.61,1151,1.0,727,187000,1,1987
-122.04,37.62,899,1.0,455,190400,1,1988
-122.08,37.63,1793,1.0,1534,156600,1,1986
-122.08,37.62,2485,2.0,1139,157300,1,2006
-122.07,37.63,1931,1.0,1175,168100,1,1988
-122.07,37.63,2329,1.0,1401,177600,1,1999
-122.06,37.63,6711,5.0,3388,208900,1,2011
-122.06,37.63,1939,1.0,841,169200,1,2000
-122.05,37.61,1642,1.0,705,163900,1,2007
-122.08,37.63,1619,1.0,1148,164700,1,1989
-122.08,37.63,517,1.0,391,156900,1,1988
-122.09,37.63,1570,1.0,992,168800,1,1987
-122.09,37.63,1213,1.0,790,174100,1,1988
-122.08,37.62,1826,1.0,1016,206500,1,1996
-122.08,37.61,2261,1.0,1039,203900,1,1997
-121.99,37.61,3666,2.0,2341,217000,0,2014
-122.02,37.6,1633,1.0,1382,159600,1,1987
-122.02,37.6,2155,2.0,1858,159800,1,1992
-122.02,37.6,1295,1.0,1156,154300,1,1991
-122.02,37.6,1295,1.0,1097,149600,1,1991
-122.03,37.61,1518,1.0,831,188600,1,1990
-122.04,37.6,3314,2.0,1873,238500,1,2006
-122.06,37.6,3009,1.0,1640,235300,1,2001
-122.08,37.61,2605,1.0,1568,261400,1,2017
-122.06,37.6,5159,3.0,3174,234400,1,2006
-122.06,37.6,1726,1.0,1186,231700,1,2005
-122.08,37.59,1816,1.0,1367,156300,1,2007
-122.07,37.59,2578,2.0,1680,222000,1,2010
-122.08,37.58,2576,1.0,1657,254400,1,2008
-122.07,37.58,1644,1.0,1033,244300,1,2007
-122.07,37.58,1606,1.0,1117,247000,1,2007
-122.08,37.58,3349,2.0,2003,236500,1,2007
-122.07,37.59,3475,2.0,2568,151400,1,2008
-122.07,37.58,1893,1.0,1461,213700,1,2007
-122.04,37.59,1727,1.0,1116,243600,1,2009
-122.05,37.59,6243,5.0,3163,212500,1,2008
-122.03,37.6,2077,1.0,1488,214700,1,1999
-122.02,37.59,1165,1.0,855,213200,1,2005
-122.03,37.59,4371,3.0,2530,256000,1,2007
-122.01,37.59,838,1.0,240,237500,1,2021
-122.02,37.58,3052,3.0,2097,178100,1,2008
-122.01,37.58,4313,2.0,2629,231800,1,2006
-122.09,37.6,385,1.0,295,147900,1,1987
-122.08,37.6,3046,2.0,2056,191700,1,2013
-121.97,37.57,4342,3.0,2172,247600,0,2002
-121.96,37.58,3575,2.0,1777,283500,0,2008
-121.98,37.58,4126,4.0,2079,216900,0,2003
-121.99,37.58,2878,1.0,1276,282500,0,1992
-122.0,37.58,4405,2.0,2071,295600,0,2017
-122.01,37.57,16199,11.0,8117,281800,1,2009
-122.04,37.58,14917,10.0,8012,269800,1,2009
-122.04,37.57,5719,4.0,3436,231200,1,2011
-122.07,37.57,8647,5.0,5019,318300,1,2015
-122.06,37.58,8112,5.0,4576,253400,1,2008
-122.05,37.57,10648,7.0,6075,278200,1,2016
-121.93,37.49,1150,1.0,648,300000,0,2018
-122.07,37.52,14014,11.0,7205,273500,1,2020
-122.02,37.56,4332,3.0,2461,223400,1,2000
-122.02,37.56,1716,1.0,914,214500,1,1988
-122.03,37.56,4981,3.0,2841,220200,1,1992
-122.03,37.56,8444,5.0,4446,240300,1,1999
-122.01,37.56,3028,3.0,1531,158000,1,2017
-122.01,37.55,2068,2.0,1434,224200,1,1997
-122.02,37.55,1325,1.0,909,177200,1,1990
-122.01,37.56,2563,1.0,1174,216100,1,1999
-121.99,37.56,5505,4.0,2641,269700,0,2005
-121.99,37.56,6462,5.0,3288,231200,0,2003
-121.96,37.55,3746,3.0,1606,162500,0,2019
-121.97,37.56,8918,7.0,4518,254000,0,2010
-121.97,37.54,1949,1.0,986,196200,0,1992
-121.97,37.55,4924,4.0,3080,189400,0,2006
-121.98,37.54,5133,5.0,3386,220800,0,2006
-121.99,37.55,6647,8.0,4649,213800,0,2007
-121.94,37.56,5674,2.0,2412,442900,0,2008
-121.95,37.55,10687,6.0,4552,333400,0,2002
-121.93,37.54,1354,1.0,596,352400,0,1998
-121.94,37.54,3715,2.0,1631,305300,0,1996
-121.94,37.53,2095,1.0,941,259600,0,1990
-121.95,37.54,3517,2.0,1724,248900,0,1994
-121.94,37.54,2537,1.0,1067,356000,0,1992
-121.96,37.54,5106,4.0,2738,236000,0,2009
-121.96,37.53,2215,1.0,1278,218800,0,2000
-121.96,37.53,2949,2.0,1538,228000,0,1995
-121.96,37.53,2375,2.0,1252,235900,0,2005
-121.97,37.54,2312,1.0,1344,203200,0,1995
-121.97,37.53,2277,1.0,1353,197000,0,1988
-121.97,37.53,2506,1.0,1273,236400,0,1997
-121.98,37.53,2829,2.0,1610,223200,0,1995
-121.98,37.53,3179,2.0,2142,222700,0,1997
-121.99,37.54,2332,1.0,1285,225000,0,1997
-121.99,37.54,3584,2.0,1673,240100,0,2005
-121.99,37.54,3046,2.0,1772,227900,0,1995
-121.99,37.55,2414,1.0,1106,268600,0,1995
-122.0,37.54,4133,2.0,2023,275100,0,1994
-122.01,37.55,2791,1.0,1276,256300,1,1989
-122.0,37.55,6103,4.0,3026,332400,0,1996
-122.01,37.54,2572,1.0,1128,287600,1,1991
-122.0,37.54,1910,1.0,852,298900,0,1997
-122.01,37.53,1890,1.0,889,287600,1,1996
-121.99,37.53,5405,3.0,2831,222200,0,1998
-121.97,37.52,3761,2.0,1776,232600,0,1997
-121.97,37.51,3333,2.0,1671,258300,0,1998
-121.97,37.52,4925,3.0,2530,230900,0,2000
-121.95,37.52,3994,3.0,2721,196900,0,1990
-121.96,37.51,5811,4.0,3215,223500,0,2001
-121.96,37.52,4211,2.0,2352,223900,0,1997
-121.93,37.53,5532,3.0,2855,243500,0,1996
-121.92,37.53,28258,15.0,12203,451100,0,2016
-121.89,37.49,4909,2.0,1981,500001,0,2014
-121.92,37.49,7441,6.0,3571,193100,0,2013
-121.92,37.48,4314,2.0,1972,264400,0,2000
-121.92,37.47,2016,1.0,1105,246900,0,1997
-121.91,37.47,5377,2.0,2759,337300,0,2010
-122.03,37.55,9167,5.0,4319,284800,1,2001
-122.03,37.55,3087,2.0,1597,217300,1,1997
-122.04,37.55,3170,2.0,1446,291700,1,2000
-122.04,37.54,2145,1.0,1285,223800,1,1997
-122.05,37.54,4209,2.0,2568,223100,1,1998
-122.05,37.55,4247,3.0,2357,211300,1,2000
-122.04,37.53,4458,3.0,2998,218500,1,1998
-122.04,37.5,407,1.0,307,156300,1,2006
-122.06,37.54,6483,4.0,3526,248200,1,2003
-122.03,37.54,1867,1.0,1213,186000,1,1988
-122.03,37.54,2918,2.0,1911,178200,1,2017
-122.04,37.53,2316,1.0,1524,190400,1,1989
-122.02,37.54,1240,1.0,719,210300,1,1992
-122.03,37.54,4458,3.0,3038,208000,1,2007
-122.03,37.53,1746,1.0,1268,183300,1,2005
-122.01,37.53,4572,2.0,2346,245700,1,2004
-122.02,37.53,4280,2.0,2216,242200,1,2002
-122.0,37.51,6352,5.0,3223,181700,0,2016
-121.92,37.72,7477,6.0,2937,299400,0,2019
-121.92,37.72,4638,2.0,2302,219500,0,2001
-121.91,37.71,4377,2.0,2038,231800,0,1998
-121.93,37.72,3816,2.0,1935,221300,0,1997
-121.93,37.72,2806,1.0,1453,213800,0,1997
-121.93,37.71,4822,3.0,2288,206000,0,1997
-121.94,37.71,6473,4.0,2484,271100,0,2008
-121.96,37.71,8072,4.0,3386,336500,0,2017
-121.92,37.64,1280,1.0,512,315600,0,1977
-121.93,37.66,3166,1.0,1081,500001,0,1999
-121.92,37.69,3742,2.0,1590,285400,0,2010
-121.9,37.66,7397,4.0,3126,323000,0,2005
-121.92,37.68,1655,1.0,706,291900,0,2000
-121.93,37.7,2456,2.0,793,225600,0,2020
-121.91,37.69,2179,1.0,926,259600,0,2000
-121.91,37.68,1804,1.0,831,262900,0,2003
-121.91,37.68,3631,2.0,1700,257300,0,2005
-121.91,37.69,2876,1.0,1395,259200,0,2005
-121.89,37.68,7490,4.0,3329,339700,0,2011
-121.88,37.68,2234,1.0,854,337200,0,2000
-121.89,37.68,1898,1.0,734,334100,0,2001
-121.88,37.67,4070,2.0,1543,311500,0,2007
-121.88,37.67,2244,1.0,937,296900,0,1998
-121.89,37.67,2948,1.0,1181,247900,0,2003
-121.89,37.67,2034,1.0,852,300400,0,2004
-121.9,37.67,2130,1.0,876,332400,0,2008
-121.9,37.67,9540,5.0,3926,389800,0,2016
-121.88,37.66,2702,2.0,1360,233000,0,1994
-121.87,37.66,522,1.0,161,238500,0,1984
-121.87,37.66,775,1.0,315,233300,0,1971
-121.89,37.66,1565,1.0,769,231300,0,2020
-121.88,37.64,1309,1.0,514,475800,0,2003
-121.87,37.57,5519,3.0,2444,393200,0,2010
-121.87,37.67,4337,3.0,1813,247200,0,2013
-121.87,37.67,1812,1.0,853,229400,0,1995
-121.85,37.68,4719,2.0,1895,282500,0,2019
-121.85,37.66,4236,2.0,1833,300600,0,2009
-121.86,37.66,3634,2.0,1699,293200,0,2001
-121.87,37.66,1569,1.0,583,278500,0,1996
-121.84,37.66,13182,8.0,4847,352900,0,2010
-121.85,37.72,228,1.0,83,400000,0,1980
-121.82,37.73,127,1.0,51,375000,0,1976
-121.86,37.7,9621,5.0,4389,313700,0,2010
-121.89,37.69,6159,6.0,2649,139300,0,2019
-121.77,37.65,4290,2.0,1952,327500,0,2007
-121.62,37.61,1786,1.0,771,430600,0,1997
-121.61,37.77,404,1.0,144,125000,0,1991
-121.72,37.7,1671,1.0,729,450000,0,2006
-121.73,37.71,5608,4.0,2595,200200,0,2011
-121.75,37.71,12070,8.0,5826,192400,0,2012
-121.77,37.74,494,1.0,254,418800,0,1998
-121.8,37.7,5533,3.0,2474,216800,0,2001
-121.8,37.69,3956,2.0,2222,215500,0,2006
-121.82,37.69,1906,1.0,802,227700,0,2011
-121.76,37.69,3433,2.0,1919,184400,0,1994
-121.77,37.68,1687,1.0,950,158400,0,1987
-121.78,37.69,2358,1.0,1157,174600,0,1989
-121.78,37.69,2853,2.0,1761,168400,0,1988
-121.79,37.69,6296,4.0,3200,188400,0,1998
-121.76,37.7,3980,2.0,1705,256700,0,2014
-121.75,37.69,2647,2.0,1422,183800,0,1997
-121.75,37.68,1755,1.0,702,183400,0,1988
-121.76,37.68,1864,1.0,1189,177500,0,1988
-121.76,37.68,1078,1.0,555,186900,0,1991
-121.73,37.68,20354,13.0,8768,238900,0,2006
-121.78,37.68,3112,3.0,1392,172500,0,2006
-121.77,37.68,495,1.0,277,179200,0,1979
-121.76,37.68,2157,1.0,929,204400,0,1971
-121.77,37.68,1501,1.0,629,209400,0,1982
-121.77,37.67,8068,4.0,3489,264200,0,2003
-121.76,37.67,3023,2.0,1225,350000,0,2017
-121.78,37.67,2211,1.0,1024,199800,0,1997
-121.79,37.67,2163,1.0,947,211000,0,1997
-121.78,37.67,1773,1.0,804,201100,0,1995
-121.78,37.66,1947,1.0,900,193000,0,1998
-121.79,37.66,14701,8.0,6693,245000,0,2001
-119.78,38.69,1364,1.0,338,117600,0,2006
-119.93,38.72,2061,1.0,573,97900,0,2008
-120.0,38.52,3045,2.0,202,140600,0,2007
-120.56,38.48,3545,2.0,946,120900,0,2009
-120.59,38.45,2944,2.0,1091,119000,0,2010
-120.55,38.46,1443,1.0,435,129200,0,2007
-120.55,38.45,2277,1.0,767,99100,0,2006
-120.55,38.43,1564,1.0,618,108900,0,2005
-120.25,38.55,4403,3.0,1103,111700,0,2008
-120.79,38.54,1133,1.0,495,68900,0,1989
-120.8,38.51,1001,1.0,369,96400,0,2000
-120.65,38.5,1783,1.0,638,116700,0,2013
-120.76,38.47,1521,1.0,607,123800,0,2006
-120.88,38.45,1374,1.0,657,97900,0,1998
-120.79,38.43,1391,1.0,546,129800,0,1983
-120.69,38.44,1473,1.0,597,121300,0,2010
-120.93,38.5,1248,1.0,529,107200,0,2008
-120.97,38.42,1748,1.0,4930,121900,0,2007
-120.87,38.37,3998,3.0,1614,113400,0,1995
-120.98,38.34,3471,2.0,1793,99100,0,1996
-120.88,38.32,2791,1.0,1187,103000,0,2005
-120.93,38.26,2084,1.0,834,114200,0,2010
-120.72,38.42,5654,4.0,2237,144100,0,2006
-120.77,38.38,4221,3.0,1737,128600,0,2008
-120.72,38.38,1787,1.0,806,157200,0,2014
-120.66,38.4,2144,1.0,985,118500,0,2005
-120.65,38.42,1538,1.0,730,116700,0,2000
-120.62,38.39,3750,2.0,1444,134800,0,2008
-120.69,38.36,3267,2.0,1252,109900,0,2004
-120.71,38.34,1257,1.0,559,144300,0,2007
-120.8,38.31,1341,1.0,533,123600,0,1986
-121.83,39.76,9831,7.0,4644,112600,0,2011
-121.82,39.76,6010,4.0,2710,107300,0,2000
-121.86,39.78,7653,6.0,3628,117800,0,2011
-121.85,39.77,5273,4.0,2446,89900,0,2006
-121.84,39.76,2351,2.0,1215,102300,0,2009
-121.86,39.76,7254,7.0,4030,87300,0,2004
